,t,y,pmi,npmi,dice,zscore
1704,authority,1978,8.765775392521375,0.5868984765033245,0.005027531721331099,18.44074800298555
1705,authority,1979,9.045414027216982,0.6131885569496223,0.005521048999309869,20.031776304542536
1706,authority,1980,9.12321285268607,0.6309966165571623,0.005570117955439056,26.89971200641547
1707,authority,1981,8.871813913331641,0.5968377007328927,0.004109461100214812,19.662666359196454
1708,authority,1982,9.333276469220202,0.6259589071338452,0.003954429903022314,22.87550809774864
1709,authority,1983,8.875911699729036,0.5968331419878721,0.0036704336907176665,18.30187279519611
1710,authority,1984,8.809433012423364,0.5963667485541382,0.0036247643903146295,20.4636716341516
1711,authority,1985,7.678678259267148,0.4782942156990644,0.0012319605772615275,6.825404756734959
1712,order,1957,5.738455192094749,0.336587713742403,7.571885588808752e-05,1.1616835799114704
1713,order,1958,6.268442708922847,0.377748411266572,0.00011166114564335431,2.138954984835171
1714,order,1961,4.06582195573224,0.22695024653722876,2.8302153793903713e-05,-0.36199821355253786
1715,order,1963,4.73104620262685,0.2661978515662804,3.653101483159202e-05,0.10135309994885958
1716,order,1964,5.082733560068782,0.29626787553076694,5.8781172390483336e-05,0.4906623637118689
1717,order,1965,6.397827783206004,0.3704840169508591,6.13412259043997e-05,1.8973000872400199
1718,order,1966,4.341299160690314,0.25312980362986964,5.8407803282518544e-05,-0.2392847934372586
1719,order,1967,4.989894637461791,0.2952850246317009,8.821064702509592e-05,0.48799593363968163
1720,order,1968,3.157406554435051,0.18275757694009265,5.9761253791104525e-05,-1.457935209050701
1721,order,1969,3.719122050006874,0.21602758970781186,5.831498840989605e-05,-0.8620379882468634
1722,order,1970,3.895121665382546,0.22159246711329986,4.486316733961418e-05,-0.48298084205557673
1723,order,1971,2.982666662884389,0.1666658509683506,2.9869024328320318e-05,-1.1692574224190468
1724,order,1972,5.172791996814197,0.31493993078390586,0.0001356833692894262,0.9178994756051324
1725,order,1973,4.58744211326048,0.2665897712355912,6.942636466198038e-05,0.002429791136297591
1726,order,1974,4.78469341262396,0.288022481426435,0.00011858879335902756,0.24010126671959325
1727,order,1975,4.0977421129244815,0.2530965087352531,0.00016492805013812724,-0.8316464372613036
1728,order,1976,3.346551391172936,0.20310481017390958,0.00013942528895891136,-1.9799218166678914
1729,order,1977,3.8478323229637246,0.2358616722678606,0.0001670955452327641,-1.155542797874656
1730,order,1978,4.680583097131405,0.3003764916711572,0.0003090061239395471,0.21996419405589648
1731,order,1979,4.429684807609599,0.2776289741368758,0.00023288309268747092,-0.26391256261813056
1732,order,1980,4.40148203013411,0.27181355182031897,0.0002157031924072476,-0.311879554211563
1733,order,1981,3.5981828846488466,0.21715766674662731,0.00010869860594037881,-1.3956134577807848
1734,order,1982,4.158349350166464,0.2509778020828531,0.00011121924092868067,-0.5939143267712717
1735,order,1983,2.7123232085064113,0.15223984308794572,5.2007489078427285e-05,-1.391567947806484
1736,order,1984,4.50111484355295,0.2747719323618867,0.00018565275508688548,-0.13003860061691352
1737,order,1985,4.447733001190723,0.2677113195822936,0.00013313141735035196,-0.1904051755905735
1738,right,1957,6.848735714675261,0.4017109516519558,0.0001633386418391931,2.454438430055972
1739,right,1958,8.195127919185413,0.5095394914042162,0.00042416016287750253,7.175783935853451
1740,right,1959,8.38990951437189,0.5120960542047921,0.00032124643617234875,6.94375799891208
1741,right,1960,7.427656334840917,0.44479780648523615,0.00023083137767860578,3.9933261588922635
1742,right,1961,8.784268788579766,0.5661009748288159,0.000744349709026932,13.444730263542672
1743,right,1962,6.532985796807489,0.36657373620861067,7.746533426291736e-05,1.4555477819442693
1744,right,1963,5.835861537306455,0.3283615793916179,7.850834151128557e-05,0.8946904819110467
1745,right,1964,8.067730226186367,0.507305240501775,0.0004649618067087347,8.057063989271642
1746,right,1965,7.859736620154559,0.4660833591802903,0.00016892843065487924,4.83305134198204
1747,right,1966,7.016490086832012,0.4371134610397808,0.0003725666739110187,4.635981645754368
1748,right,1967,7.487304348055234,0.4738812925273653,0.0004975124378109452,7.107675708867074
1749,right,1968,7.439644410542286,0.49684115998731476,0.001159285879897983,10.367792758907678
1750,right,1969,6.876708716885943,0.4376757060102016,0.0005193755951178695,5.284164633797499
1751,right,1970,8.061932266865453,0.5277765276280276,0.0008048613626302869,9.607104328663874
1752,right,1971,7.296824601213362,0.46794006764722945,0.0005931901767706727,6.860729457218086
1753,right,1972,7.030804584611091,0.443950604013949,0.0004909983633387888,5.718852031314714
1754,right,1973,7.551261096833419,0.4772761761117136,0.0005408877319901287,6.897059000680974
1755,right,1974,8.28360735958016,0.5589304195217408,0.0013381904691101036,14.1139453928166
1756,right,1975,7.8069093352249785,0.540052573078955,0.002145042743131132,15.906002798813102
1757,right,1976,7.439294452938253,0.51759414342283,0.002361343085872257,14.84156089398553
1758,right,1977,7.3451866443946,0.5021478609239803,0.0018748698007082841,11.531339463775742
1759,right,1978,7.518482892299103,0.5201690173067017,0.0021935483870967744,14.01045330478488
1760,right,1979,7.477068044132545,0.5160486653197496,0.0019159205629858886,12.02453011302271
1761,right,1980,7.518783527480888,0.5200280913175598,0.0018658764131269893,14.012942760942398
1762,right,1981,6.873903657318123,0.45454719867966076,0.0010475720976090707,7.251465463577178
1763,right,1982,6.835319553081503,0.44184405659849835,0.0007090731822613527,5.969679390006089
1764,right,1983,7.629469434842204,0.5164959144051331,0.0015674566150401196,11.570360806509031
1765,right,1984,7.507011377565907,0.5053450277517424,0.0014857881136950903,11.463765103378787
1766,right,1985,7.019793440623996,0.45244322665654413,0.0007890843333881308,6.566818491528291
1767,gentleman,1957,6.47044648825145,0.36469529656495236,0.00012556504269211453,1.4021536746357088
1768,gentleman,1958,7.546487235044758,0.443919065974808,0.0002703250658917348,3.4408283868565657
1769,gentleman,1959,8.614558897842068,0.5167345180887026,0.00037516413430876007,6.5720442898217675
1770,gentleman,1960,6.589344289729036,0.37023858544942573,0.00012898232942086936,1.5040143726554842
1771,gentleman,1961,8.845395112995861,0.5539060124885721,0.0007757092198581561,10.979933564470931
1772,gentleman,1963,7.600636543752878,0.44501460838547113,0.0002665245202558636,3.5249996563704817
1773,gentleman,1964,7.495811080413966,0.44750025573441593,0.0003125,4.119035409552026
1774,gentleman,1965,6.813027592778195,0.37930263429983746,8.174943797261394e-05,1.7028260286204273
1775,gentleman,1966,8.224544604096812,0.525650633151174,0.0008595578052624038,9.742917479012988
1776,gentleman,1967,7.503363826040631,0.4630156178539728,0.0005024284039524368,5.845209216054634
1777,gentleman,1968,7.183024492013082,0.46128633804429003,0.0009672455484721916,6.814321006404869
1778,gentleman,1969,7.803710259992416,0.5031013043632564,0.0009853981904505958,9.034332783002428
1779,gentleman,1970,8.044886147057145,0.5146437599754625,0.0007945516458569806,7.980492947807621
1780,gentleman,1971,6.381828314589907,0.38654804673239707,0.00031425541108535965,2.6557061462952563
1781,gentleman,1972,6.719690133399329,0.40912117610865845,0.0003951319740793425,3.619541273905958
1782,gentleman,1973,7.765767475657062,0.48206861167726955,0.0006265991332045325,6.563853141422724
1783,gentleman,1974,8.377880175653164,0.5502377493780711,0.0014251781472684089,11.968347385714653
1784,gentleman,1975,7.1019439101763275,0.46064940245749514,0.0013081102837593078,7.120116127943035
1785,gentleman,1976,7.157252152989915,0.4742831552811135,0.0019232618521011634,9.073908565509047
1786,gentleman,1977,7.382811462027153,0.4892467000547131,0.001909575961808481,9.310601835676405
1787,gentleman,1978,7.315144083787733,0.4810159729902748,0.0018851251840942566,8.751952923383831
1788,gentleman,1979,6.930637750401799,0.4487421904257189,0.0013014902062861975,5.727706044121418
1789,gentleman,1980,6.077084349428883,0.37889732609390775,0.000681995323460639,2.860430053125032
1790,gentleman,1981,6.6412247731079574,0.4183105642368135,0.0008852985115918774,4.381939292934571
1791,gentleman,1982,6.459788982009343,0.39520409255810496,0.000543892091808985,3.1151136658259846
1792,gentleman,1983,7.0187899558275015,0.4460147216734469,0.0010205383339711698,5.358595924654717
1793,gentleman,1984,6.712305884327411,0.4218585261329692,0.0008516527385958375,4.559582134127219
1794,gentleman,1985,7.453496972675617,0.4748168917118893,0.0010614584439019212,7.376772603907237
1795,aware,1957,8.301692030517074,0.46791021957411943,0.00044424700133274104,3.3503217999744526
1796,aware,1963,9.918266986673094,0.5948322826170196,0.0013212948689715921,10.725401494604132
1797,aware,1964,7.833056221363255,0.4388508087718026,0.0003920031360250882,2.758082344682566
1798,aware,1965,9.065078002613168,0.5046813505011184,0.00038804811796662784,4.512664154241864
1799,aware,1966,7.142445583993401,0.40027978047355467,0.00040096230954290296,2.0142035003760093
1800,aware,1967,8.016300774718188,0.46326193618660466,0.0007080899274207824,4.214571572449807
1801,aware,1968,7.697135796825952,0.4641490702800324,0.0013443118803562427,5.20118119524124
1802,aware,1970,7.446861323746551,0.42365002039481775,0.000518000518000518,2.325454392266606
1803,aware,1971,8.261372430669901,0.49182227061973266,0.0011367942402425162,5.709046077511392
1804,aware,1974,8.382197298513407,0.5045801386885087,0.0014028524666822538,5.993760430164748
1805,aware,1975,7.870059487226922,0.48609320080768076,0.0021375133594584966,6.863434380866259
1806,aware,1976,6.692301754250869,0.4007339630820049,0.0013116904410559107,3.1882309329667535
1807,aware,1977,6.690769727163973,0.3976739589948573,0.001125703564727955,2.7587444283875318
1808,aware,1978,6.642737504043672,0.3934881466727085,0.001122334455667789,2.685396330270405
1809,aware,1979,7.658074280592605,0.4745445827768658,0.0020686801820438564,5.716304933687534
1810,aware,1980,6.651158534007303,0.3938820945136009,0.0009762447120078099,2.6982195923198806
1811,aware,1981,6.406856837764397,0.3711409784393168,0.0007252946509519492,1.9070591560444594
1812,aware,1982,8.504083964103309,0.5261409426240458,0.0021865889212827985,8.897710995329108
1813,aware,1983,6.763240365956728,0.39498051588304056,0.0008278145695364238,2.3440493514187506
1814,aware,1984,6.955825606035757,0.4117797647218723,0.00097815454841865,3.1777906678339702
1815,aware,1985,6.801075563746862,0.3929653484623647,0.0006599571027883187,2.3924302615535127
1816,ever,1957,8.278698153428648,0.5061638462731187,0.0004398746357288173,6.639561957426878
1817,ever,1958,9.287400013727627,0.5948353101738583,0.0009039037342523021,13.88041146974048
1818,ever,1959,8.397001795850532,0.5036846027549609,0.0003227194492254733,6.03018321940115
1819,ever,1960,8.268722392342298,0.5038442138688083,0.0004133085348212441,6.612809572416841
1820,ever,1961,7.36501401293187,0.4379655216877688,0.0002781383274615242,3.8792290975972854
1821,ever,1962,7.926061959541604,0.46273835918270906,0.00020339672531272248,4.0584215665814884
1822,ever,1963,9.417368750740412,0.6046292308806837,0.0009394081728511038,15.453706361084812
1823,ever,1964,8.354552664649386,0.5202975569276937,0.0005668398677373641,8.384262956064129
1824,ever,1965,6.884973074844556,0.3833080651456876,8.592541673827117e-05,1.768848390004669
1825,ever,1966,7.397165938198664,0.455653378734786,0.00048437878420925156,5.083219987196911
1826,ever,1967,7.482774188307942,0.46174507785921676,0.0004953355898621315,5.790945866443277
1827,ever,1968,8.043238981736717,0.5389069136081225,0.0017566606717135805,13.812890546973414
1828,ever,1969,6.95290154335109,0.4313924507666525,0.0005463236967903483,4.487960829638804
1829,ever,1970,8.221803213839816,0.5259614172783158,0.000897781197896627,8.58281500325198
1830,ever,1971,8.102917477249534,0.5228298452437808,0.0010351479791088317,10.24728445088811
1831,ever,1972,7.993594191126492,0.514083116518106,0.0009554520482503284,10.227471012666728
